Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Item,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,"(n = 1,991)",,"(n = 1,386)",,(n = 605),,"(n = 1,459)",,"(n = 1,184)",,(n = 275),,"(n = 2,399)",,"(n = 1,847)",,(n = 552),,"(n = 2,051)",,"(n = 1,640)",,(n = 411),,"(n = 2,879)",,"(n = 2,034)",,(n = 845),,"(n = 2,634)",,"(n = 2,089)",,(n = 545),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Area planted (ha),0.78,0.41,0.81,0.4,0.71,0.42,0.81,0.43,0.81,0.43,,,0.77,0.48,0.79,0.47,0.69,0.51,0.73,0.42,0.74,0.43,0.55,0.07,0.81,0.49,0.81,0.51,0.8,0.45,0.78,0.46,0.78,0.46,,
Yield (kg/ha),3878,1218,4115,1074,3431,1352,4258,1128,4258,1128,,,3659,1309,3888,1246,2707,1137,3981,1235,3965,1238,4677,1193,3906,1483,4279,1372,3081,1396,4446,1751,4446,1751,,
Material Inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Seed (kg/ha),98.12,54.97,102.78,54.17,89.35,55.93,106.99,47.31,106.99,47.31,,,118.45,57.41,119.03,56.68,116.07,61.33,98.63,45.36,97.98,45.67,126.67,9.43,98.76,45.48,99.32,35.86,97.53,62.15,93.44,46.7,93.44,46.7,,
   Fertilizer (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     N,105.56,68.54,111.73,66.55,93.94,71.35,109.08,71.8,109.08,71.8,,,104.6,52.08,110.56,52.04,79.91,45.2,117.37,40.1,116.68,40.28,147.17,12.49,133.95,64.91,138.9,57.11,123.02,79.12,132.63,59.18,132.63,59.18,,
     P,8.54,10.1,10.41,11.47,5.02,5.33,9.9,7.79,9.9,7.79,,,6.63,7.46,7.87,7.63,1.48,3.52,9.57,7.68,9.68,7.7,5.09,7.2,4.82,3.65,5.35,3.34,3.67,4.06,4.93,4.12,4.93,4.12,,
     K,15.74,19.2,19.05,21.94,9.52,10.09,18.25,15.11,18.25,15.11,,,12.27,13.47,14.33,13.81,3.76,7.49,15.67,11.81,15.8,11.82,9.68,13.7,17.69,18.95,19.48,19.97,13.73,15.97,19.26,32.86,19.26,32.86,,
   Herbicide (kg or L AIb/ha),0.26,0.4,0.29,0.42,0.2,0.35,0.16,0.26,0.16,0.26,,,0.15,0.27,0.16,0.27,0.14,0.25,0.12,0.28,0.11,0.28,0.29,0.41,0.36,0.5,0.33,0.4,0.41,0.68,0.24,0.36,0.24,0.36,,
   Insecticide (kg or L AI/ha),0.1,0.17,0.13,0.19,0.05,0.11,0.14,0.26,0.14,0.26,,,0.23,0.43,0.23,0.31,0.26,0.76,0.12,0.21,0.11,0.21,0.15,0.21,0.12,0.19,0.13,0.2,0.1,0.18,0.17,0.21,0.17,0.21,,
   Fungicide (kg or L AI/ha),0.01,0.09,0.02,0.11,0,0,0.06,0.26,0.06,0.26,,,0.17,0.81,0.12,0.6,0.37,1.38,0,0.02,0,0.02,0,0,0.03,0.11,0.02,0.08,0.05,0.14,0.06,0.19,0.06,0.19,,
   Other pesticide (kg or L AI/ha),0.01,0.05,0.02,0.07,0,0.02,0.06,0.28,0.06,0.28,,,0.35,0.72,0.41,0.78,0.08,0.2,0.59,1.38,0.61,1.4,0.08,0.11,0.39,0.94,0.42,1.02,0.31,0.74,0.16,0.16,0.16,0.16,,
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,13.62,8.45,15.38,6.61,10.29,9.85,15.61,9.53,15.61,9.53,0,0,23.57,17.19,25.21,16.55,16.78,17.53,24.89,17.16,25.46,16.88,0,0,20.45,14.91,22.82,13.76,15.19,15.51,17.95,19.01,17.95,19.01,0,0
        Seedling management,0.18,0.3,0.19,0.31,0.15,0.29,0.25,0.45,0.25,0.45,,,0.52,0.99,0.57,1.05,0.29,0.64,0.61,0.94,0.62,0.95,0,0,0.29,0.69,0.32,0.77,0.22,0.46,0.3,0.79,0.3,0.79,,
        Land preparation,2.01,1.9,2.16,2.02,1.72,1.64,3.47,2.77,3.47,2.77,,,3.17,3.07,3.31,3.15,2.59,2.68,2.94,3.32,3.01,3.33,0,0,2.44,2.49,2.59,2.6,2.11,2.22,2.83,3.42,2.83,3.42,,
        Crop establishment,11.02,5.23,12.58,3.41,8.07,6.66,11.34,4.88,11.34,4.88,,,19.19,11.3,20.54,10.36,13.58,13.35,20.63,11.58,21.1,11.27,0,0,17.01,10.01,19.21,8.68,12.14,11.06,13.49,9.43,13.49,9.43,,
        Crop care and maintenance,0.41,1.02,0.45,0.87,0.35,1.26,0.55,1.43,0.55,1.43,,,0.69,1.83,0.79,1.99,0.32,0.86,0.71,1.32,0.73,1.33,0,0,0.71,1.72,0.7,1.71,0.72,1.77,1.33,5.37,1.33,5.37,,
     Harvesting and threshing,16.92,5.49,17.55,4.76,15.74,6.54,17.1,7.3,17.1,7.3,,,17.26,9.41,17.88,9.05,14.72,10.57,16.26,8.66,16.31,8.71,14.4,7.63,5.61,7.74,5.71,8.38,5.4,6.18,4.41,8.37,4.41,8.37,,
     Post-harvest labor,0.6,0.74,0.64,0.8,0.53,0.6,2.2,1.79,2.2,1.79,,,1.5,1.81,1.56,1.84,1.24,1.66,1.13,1.59,1.14,1.6,0.5,0.71,1.27,1.34,1.41,1.37,0.96,1.24,1.26,1.28,1.26,1.28,,
     Permanent hired labor,0.17,1.57,0.27,1.94,0,0,0.17,1.01,0.17,1.01,,,0.01,0.08,0.01,0.09,0,0,0.12,1.09,0.12,1.1,0,0,1.9,6.25,2.69,7.37,0.16,1.12,4.82,14.64,4.82,14.64,,
"   Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,8.45,7.69,9.87,8.66,5.75,4.07,19.62,11.48,19.62,11.48,0,0,13.65,12.96,14.41,13.11,10.55,11.24,14.53,15.92,14.36,15.92,21.7,14,14.27,16.14,15.36,16.34,11.88,15.26,17.22,21.29,17.22,21.29,0,0
        Seedling management,0.53,0.36,0.58,0.33,0.42,0.39,0.89,0.58,0.89,0.58,,,2.11,1.85,2.2,1.81,1.77,2.03,1.74,1.81,1.78,1.81,0,0,1.89,2.57,2.11,2.51,1.41,2.66,1.23,1.4,1.23,1.4,,
        Land preparation,0.04,0.34,0.06,0.42,0,0,2.39,2.38,2.39,2.38,,,3.6,3.95,3.9,4.07,2.4,3.2,2.48,2.92,2.41,2.93,5.13,0.18,3.86,4.37,4.32,4.75,2.83,3.19,4.81,4.92,4.81,4.92,,
        Crop establishment,0,0.03,0,0.04,0,0,7.07,3.75,7.07,3.75,,,2.23,2.53,2.18,2.32,2.4,3.31,1.5,2.1,1.48,2.12,2.67,0.94,1.76,2.29,1.67,2.18,1.97,2.53,2,4.58,2,4.58,,
        Crop care and maintenance,7.88,6.96,9.23,7.87,5.33,3.68,9.27,4.77,9.27,4.77,,,5.71,4.63,6.13,4.91,3.98,2.7,8.81,9.09,8.69,9.06,13.9,12.88,6.76,6.91,7.26,6.9,5.67,6.88,9.18,10.39,9.18,10.39,,
     Harvesting and threshing,1.13,3.39,0.59,2.39,2.13,4.6,1.04,2.5,1.04,2.5,,,0.79,2.01,0.71,1.66,1.1,3.06,0.43,1.17,0.44,1.18,0,0,0.46,2.17,0.1,0.63,1.26,3.68,0.01,0.06,0.01,0.06,,
     Post-harvest labor,0.38,0.43,0.29,0.39,0.55,0.45,1.93,1.76,1.93,1.76,,,1.54,1.53,1.53,1.44,1.62,1.88,0.76,0.82,0.77,0.83,0.44,0.27,0,0,0,0,0,0,0.24,0.66,0.24,0.66,,
    Total Labor,41,,45,,35,,58,,58,,0,,58,,61,,46,,58,,59,,37,,44,,48,,35,,46,,46,,0,
Apayao,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Item,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 60),,(n = 56),,(n = 4),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Area planted (ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.04,0.78,1.12,0.82,0.75,0.54,1.07,0.84,1.07,0.86,1,0.74
Yield (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5125,2169,5344,2167,4334,2067,5546,2299,5597,2343,4839,1627
Material Inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Seed (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,30.83,22.28,28.23,21.22,40.27,24.33,29.75,28.88,29.41,29.03,34.5,30.35
   Fertilizer (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     N,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,154.23,78.13,139.84,66.9,206.22,95.49,106.78,68.52,108.72,70.03,79.55,36.93
     P,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.28,3.42,5.15,2.62,5.73,5.56,3.75,3.26,3.8,3.32,3.1,2.56
     K,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,17.26,13.58,16.59,11.33,19.68,20.16,13.13,12.62,12.86,12.32,16.97,18.1
   Herbicide (kg or L AIb/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.25,0.46,0.22,0.34,0.36,0.76,0.31,0.41,0.32,0.42,0.12,0.25
   Insecticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.23,0.42,0.22,0.38,0.27,0.54,0.19,0.38,0.2,0.39,0.09,0.03
   Fungicide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.09,0.31,0.12,0.35,0,0,0.08,0.24,0.09,0.25,0,0
   Other pesticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.44,0.5,0.48,0.53,0.31,0.3,0.4,0.36,0.38,0.35,0.55,0.44
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.74,28.73,27.33,16.29,52.26,44.16,28.58,28.95,25.72,24.05,68.72,53.31
        Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.62,1.26,0.64,1.33,0.58,1.04,0.15,0.44,0.14,0.45,0.24,0.4
        Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.37,3.78,2.36,4.01,2.38,2.93,2.52,4.86,2.45,4.93,3.5,4.12
        Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,29.28,22.01,23.84,9.14,48.93,39.08,25.26,22.13,22.57,17.25,62.94,46.41
        Crop care and maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.47,1.68,0.49,1.81,0.37,1.11,0.65,1.52,0.56,1.42,2.04,2.38
     Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3.3,7.54,3.46,8.1,2.71,5.25,1.8,1.94,1.84,1.99,1.22,0.86
     Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.33,1.58,1.53,1.68,0.59,0.83,1.16,1.67,1.22,1.72,0.36,0.43
     Permanent hired labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.27,2.08,0.34,2.35,0,0,0.5,3.89,0.54,4.02,0,0
"   Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46,27.1,21.75,29.32,15.85,13.02,21.74,28.88,22.51,29.12,10.92,18.38
        Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.21,2.86,2.26,3.18,2.05,1.26,2.05,2.4,1.97,2.04,3.2,5.9
        Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4.22,3.44,4.24,3.48,4.15,3.43,7.02,8.16,7.3,8.33,3,4.08
        Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.59,1.82,1.44,1.58,2.15,2.51,0.79,1.28,0.83,1.32,0.19,0.38
        Crop care and maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,12.44,18.98,13.81,21.08,7.5,5.82,11.88,17.04,12.41,17.43,4.53,8.02
     Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.33,2.33,0.38,2.63,0.12,0.42,0.45,3.49,0.48,3.61,0,0
     Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.31,0.66,0.3,0.66,0.5,0.58
    Total Labor,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,58,,55,,72,,55,,53,,82,
Kalinga,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Item,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 47),,(n = 13),,(n = 58),,(n = 52),,(n = 6),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Area planted (ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.22,0.93,1.25,1.01,1.1,0.55,1.19,0.86,1.24,0.89,0.79,0.35
Yield (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2352,1387,2613,1399,1410,856,4806,1926,5003,1863,3105,1741
Material Inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Seed (kg/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,84.92,44.88,91.19,43.53,62.25,43.94,76.57,39,79.5,39.56,51.17,22.68
   Fertilizer (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     N,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,111.39,73.63,121.54,76.98,74.7,45.58,129.24,79.97,135.1,78.39,78.42,82.31
     P,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.89,2.85,3.21,2.97,1.73,2.06,3.96,4.59,4.41,4.65,0.09,0.22
     K,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7.12,8.24,7.99,8.7,3.98,5.45,11.65,15.7,12.95,16.08,0.34,0.82
   Herbicide (kg or L AIb/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.17,0.24,0.18,0.25,0.13,0.19,0.25,0.32,0.27,0.33,0.05,0.12
   Insecticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.17,0.26,0.16,0.24,0.19,0.34,0.29,0.33,0.31,0.34,0.11,0.11
   Fungicide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.08,0.31,0.09,0.35,0.03,0.1,0.12,0.29,0.13,0.31,0,0
   Other pesticide (kg or L AI/ha),0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.27,0.33,0.27,0.32,0.3,0.39,0.24,0.17,0.23,0.16,0.24,0.31
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.39,27.03,25.81,25.34,33.12,27.92,25.93,26.73,24.22,23.17,40.81,39.97
        Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.71,1.8,0.72,1.91,0.7,1.37,0.25,0.77,0.28,0.81,0,0
        Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.64,6.31,5.96,6.26,4.49,6.59,5.5,7.27,5.1,4.66,8.99,19.12
        Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,19.3,14.12,17.08,11.81,27.31,18.87,18.94,14.74,17.5,13.55,31.42,19.87
        Crop care and maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.74,4.8,2.05,5.36,0.62,1.09,1.24,3.95,1.34,4.15,0.4,0.98
     Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8.73,12.75,8.82,12.51,8.44,14.09,5.1,8.57,4.8,8.44,7.71,10.02
     Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2.03,3.1,2.49,3.36,0.38,0.44,2.8,2.99,2.75,2.98,3.29,3.28
     Permanent hired labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,14.73,24.02,15.13,25.49,13.25,18.55,11.58,17.77,12.22,18.56,6.1,6.7
"   Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73,28.23,16.58,26.63,21.85,30.35,17.1,29.22,17.34,29.13,14.93,21.77
        Seedling management,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3.12,6.02,3.09,6.43,3.22,4.46,1.26,1.97,1.19,1.83,1.81,3.14
        Land preparation,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6.08,8.98,6.14,9.71,5.85,5.96,5.41,6.2,5.09,5.48,8.2,11.02
        Crop establishment,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.18,1.74,1.06,1.79,1.61,1.52,0.82,1.29,0.75,1.11,1.44,2.42
        Crop care and maintenance,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7.35,11.49,6.29,8.7,11.17,18.41,9.61,19.76,10.31,20.71,3.48,5.19
     Harvesting and threshing,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.7,2.6,0.6,2.6,1.06,2.64,1.06,4.53,1.09,4.74,0.87,2.13
     Post-harvest labor,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.25,0.79,0.24,0.81,0.37,0.67
    Total Labor,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,71,,69,,78,,64,,63,,74,
Cagayan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Item,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 114),,(n = 87),,(n = 27),,(n = 109),,(n = 77),,(n = 32),,(n = 112),,(n = 88),,(n = 24),,(n = 112),,(n = 88),,(n = 24),,(n = 112),,(n = 82),,(n = 30),,(n = 115),,(n = 100),,(n = 15),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Area planted (ha),1.05,0.87,1.09,0.95,0.93,0.53,1,0.73,1.06,0.8,0.87,0.5,1.08,0.97,1.19,1.04,0.68,0.42,1.18,1.01,1.27,1.1,0.88,0.52,1.17,0.96,1.26,1.05,0.92,0.62,1.01,0.91,1.04,0.95,0.77,0.55
Yield (kg/ha),3906,1348,4153,1353,3111,988,4345,1741,4888,1624,3039,1262,3759,1207,3796,1208,3620,1218,4514,1403,4706,1429,3810,1056,2979,1681,3239,1760,2268,1204,4666,1600,4770,1603,3970,1445
Material Inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Seed (kg/ha),58.82,30.2,59.58,31.22,56.35,27.07,58.46,32.47,60.61,34.22,53.3,27.65,59.85,26.61,57.65,27.28,67.91,22.72,43.78,22.79,43.03,23.09,46.51,21.92,60.52,34.55,56.85,34.73,70.56,32.51,50.14,34.59,48.16,32.32,63.33,46.28
   Fertilizer (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     N,76.65,43.11,81.34,45.06,61.52,32.39,89.98,54.08,104.62,54.52,54.76,33.01,88.5,39.79,92.92,37.85,72.27,43.29,80.1,37.12,86.05,38.12,58.32,22.83,85.46,56.88,85.09,57.24,86.46,56.83,114.36,57.24,119.42,58.81,80.62,28.69
     P,5.74,6.07,6.26,6.23,4.09,5.28,6.15,7.08,7.54,7.46,2.82,4.68,6.78,6.53,7.17,6.52,5.33,6.5,5.96,7,6.5,7.4,4,4.93,3.61,3.35,3.73,3.2,3.29,3.78,4.4,3.48,4.56,3.58,3.39,2.66
     K,3.15,6.58,3.69,7.12,1.4,4.01,3.24,7.27,4.35,8.28,0.56,2.3,3.8,7.59,4.82,8.29,0.09,0.17,4.77,8.25,5.73,8.94,1.28,3.15,4.45,8.46,4.91,8.76,3.19,7.59,5.91,10.55,6.46,11.07,2.29,4.85
   Herbicide (kg or L AIb/ha),0.1,0.16,0.12,0.17,0.04,0.1,0.12,0.24,0.14,0.26,0.06,0.13,0.21,0.38,0.21,0.4,0.18,0.3,0.16,0.21,0.17,0.22,0.11,0.19,0.18,0.28,0.2,0.31,0.14,0.19,0.2,0.36,0.22,0.38,0.04,0.08
   Insecticide (kg or L AI/ha),0.06,0.14,0.08,0.16,0.03,0.02,0.05,0.14,0.05,0.16,0.04,0.07,0.09,0.2,0.06,0.11,0.19,0.36,0.11,0.18,0.1,0.17,0.15,0.24,0.14,0.34,0.15,0.39,0.13,0.16,0.14,0.3,0.14,0.3,0.12,0.28
   Fungicide (kg or L AI/ha),0.01,0.05,0.01,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0,0.01,0.04,0.02,0.08,0.02,0.09,0.01,0.06,0.01,0.08,0.02,0.09,0,0,0.03,0.14,0.04,0.15,0.01,0.03
   Other pesticide (kg or L AI/ha),0.13,0.16,0.12,0.14,0.16,0.2,0.06,0.13,0.07,0.14,0.05,0.1,0.41,0.35,0.41,0.37,0.42,0.28,0.31,0.46,0.26,0.22,0.48,0.88,0.25,0.34,0.25,0.34,0.26,0.33,0.3,0.17,0.3,0.17,0.31,0.2
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Pre Harvest Labor,15.65,7.52,15.92,6.78,14.75,9.09,13.84,8.18,14.26,8.4,12.86,6.99,25.68,15.43,25.29,15.09,27.09,16.82,25.57,12.93,25.36,12.72,26.35,13.79,26.98,26.45,28.55,28.77,22.68,17.69,28.67,24.12,29.31,24.85,24.42,17.29
        Seedling management,0.05,0.13,0.06,0.14,0.03,0.11,0.04,0.14,0.06,0.17,0,0.02,0.49,0.78,0.5,0.8,0.45,0.74,0.52,0.94,0.51,0.93,0.54,1,0.48,0.86,0.58,0.92,0.21,0.59,0.43,0.96,0.42,0.88,0.49,1.44
        Land preparation,3.01,2.85,2.8,2.72,3.66,3.19,2.45,2.6,2.38,2.68,2.64,2.43,3.76,3.97,3.61,3.83,4.31,4.47,4.16,4.05,3.91,3.82,5.1,4.79,4.04,4.9,4.42,5.32,2.99,3.36,4.56,7.21,4.68,7.46,3.75,5.32
        Crop establishment,12.5,4.19,12.95,3.52,11.05,5.71,11.15,4.48,11.54,4.42,10.22,4.54,20.9,9.3,20.66,9.17,21.79,9.9,20.56,6.84,20.62,6.91,20.35,6.74,21.46,17.23,22.27,18.55,19.24,12.95,22.98,13.62,23.4,14.02,20.18,10.53
        Crop care and maintenance,0.09,0.35,0.11,0.4,0.01,0.08,0.2,0.96,0.28,1.13,0,0,0.53,1.38,0.52,1.29,0.54,1.71,0.33,1.1,0.32,1.06,0.36,1.26,1,3.46,1.28,3.98,0.24,0.79,0.7,2.33,0.81,2.49,0,0
     Harvesting and threshing,17.9,5.76,18.02,6.23,17.53,3.95,18.96,8.08,20.52,8.06,15.21,6.92,19.58,9.93,19.11,9.39,21.29,11.77,21.24,9.79,21.28,9.8,21.09,9.98,13.47,24.43,14.89,26.44,9.59,17.66,9.95,14.86,9.44,13.65,13.35,21.59
     Post-harvest labor,0.72,0.57,0.75,0.57,0.62,0.57,2.07,1.62,2.23,1.68,1.68,1.43,1.62,1.77,1.49,1.62,2.08,2.21,2.58,2.4,2.58,2.43,2.59,2.32,1.56,2.45,1.78,2.73,0.95,1.27,3.87,5.54,4.06,5.82,2.57,2.84
